iteration,u_residual,v_residual,p_residual,continuity_residual,global_mass_imbalance
2671,1.26460604234949869e-07,1.04070102583403476e-07,4.26452125775469696e-06,4.21795964631807648e-08,0.00000000000000000e+00
2672,1.26410600106442142e-07,1.04017932356036936e-07,4.26331099751900534e-06,4.21783799987837179e-08,0.00000000000000000e+00
2673,1.26360654294311144e-07,1.03965807044330628e-07,4.26210142921614272e-06,4.21771635522452886e-08,0.00000000000000000e+00
2674,1.26310766808117312e-07,1.03913726753929639e-07,4.26089255184870575e-06,4.21759471275612887e-08,0.00000000000000000e+00
2675,1.26260937702855345e-07,1.03861691569096382e-07,4.25968436442866102e-06,4.21747307273513794e-08,0.00000000000000000e+00
2676,1.26211166996215207e-07,1.03809701584722833e-07,4.25847686596194081e-06,4.21735143528953282e-08,0.00000000000000000e+00
2677,1.26161454758651723e-07,1.03757756878552112e-07,4.25727005545666701e-06,4.21722980041655139e-08,0.00000000000000000e+00
2678,1.26111801023725053e-07,1.03705857529036913e-07,4.25606393192899813e-06,4.21710816798716141e-08,0.00000000000000000e+00
2679,1.26062205851107212e-07,1.03654003617440624e-07,4.25485849439674273e-06,4.21698653775044327e-08,0.00000000000000000e+00
2680,1.26012669287870151e-07,1.03602195211587344e-07,4.25365374187510981e-06,4.21686490933841144e-08,0.00000000000000000e+00
2681,1.25963191404782308e-07,1.03550432365775418e-07,4.25244967338862657e-06,4.21674328227131375e-08,0.00000000000000000e+00
2682,1.25913772263651835e-07,1.03498715142886191e-07,4.25124628795887596e-06,4.21662165596297957e-08,0.00000000000000000e+00
2683,1.25864411910441652e-07,1.03447043586802519e-07,4.25004358461251461e-06,4.21650002972658496e-08,0.00000000000000000e+00
2684,1.25815110425463399e-07,1.03395417749419915e-07,4.24884156237826170e-06,4.21637840278059048e-08,0.00000000000000000e+00
2685,1.25765867857719019e-07,1.03343837651022489e-07,4.24764022028873193e-06,4.21625677425463802e-08,0.00000000000000000e+00
2686,1.25716684288476213e-07,1.03292303325469005e-07,4.24643955737777748e-06,4.21613514319599815e-08,0.00000000000000000e+00
2687,1.25667559764795391e-07,1.03240814787707969e-07,4.24523957267959529e-06,4.21601350857565355e-08,0.00000000000000000e+00
2688,1.25618494322307311e-07,1.03189372049370266e-07,4.24404026523727446e-06,4.21589186929479141e-08,0.00000000000000000e+00
2689,1.25569488074379658e-07,1.03137975110262734e-07,4.24284163587268090e-06,4.21577034101588904e-08,0.00000000000000000e+00
2690,1.25520549428030691e-07,1.03091631735425285e-07,4.24164368074639720e-06,4.21564882747107318e-08,0.00000000000000000e+00
2691,1.25471647272782001e-07,1.03041460741603488e-07,4.24044639910252948e-06,4.21552730927827982e-08,0.00000000000000000e+00
2692,1.25422807991069112e-07,1.02990460809016863e-07,4.23924979061029781e-06,4.21540577809457126e-08,0.00000000000000000e+00
2693,1.25374030900738778e-07,1.02939303024330340e-07,4.23805385455872646e-06,4.21528423025003433e-08,0.00000000000000000e+00
2694,1.25325313848422680e-07,1.02888143131161613e-07,4.23685859007317599e-06,4.21516266416791918e-08,0.00000000000000000e+00
2695,1.25276655818031555e-07,1.02837018527231696e-07,4.23566399623222870e-06,4.21504107922572144e-08,0.00000000000000000e+00
2696,1.25228056510730195e-07,1.02785938382253599e-07,4.23447007209539680e-06,4.21491947521709661e-08,0.00000000000000000e+00
2697,1.25179515907348179e-07,1.02734904880644626e-07,4.23327681673609149e-06,4.21479785208577986e-08,0.00000000000000000e+00
2698,1.25131034083180490e-07,1.02683918421137332e-07,4.23208422921181580e-06,4.21467620979403918e-08,0.00000000000000000e+00
2699,1.25082611139637829e-07,1.02632978938615714e-07,4.23089230859522197e-06,4.21455454825836573e-08,0.00000000000000000e+00
2700,1.25034247197103219e-07,1.02582086226862587e-07,4.22970105395337268e-06,4.21443286732166534e-08,0.00000000000000000e+00
2701,1.24985942310534037e-07,1.02531240043159601e-07,4.22851046435885916e-06,4.21431116674383857e-08,0.00000000000000000e+00
2702,1.24937696596528101e-07,1.02480440136063703e-07,4.22732053889007230e-06,4.21418944620122553e-08,0.00000000000000000e+00
2703,1.24889510085106242e-07,1.02429686238814002e-07,4.22613127662011581e-06,4.21406770528997615e-08,0.00000000000000000e+00
2704,1.24841382855772033e-07,1.02378978070961965e-07,4.22494267663304892e-06,4.21394594353123224e-08,0.00000000000000000e+00
2705,1.24793314919812478e-07,1.02328315367747579e-07,4.22375473800953340e-06,4.21382416037586764e-08,0.00000000000000000e+00
2706,1.24745306304630921e-07,1.02277697829101297e-07,4.22256745983998461e-06,4.21370235520954987e-08,0.00000000000000000e+00
2707,1.24697357012173497e-07,1.02227125176668040e-07,4.22138084121200070e-06,4.21358052735698391e-08,0.00000000000000000e+00
2708,1.24649467020516799e-07,1.02176597103805790e-07,4.22019488121760892e-06,4.21345867608560933e-08,0.00000000000000000e+00
2709,1.24601636308659543e-07,1.02126113307513284e-07,4.21900957895108966e-06,4.21333680061017365e-08,0.00000000000000000e+00
2710,1.24553864838971524e-07,1.02075673497848947e-07,4.21782493351298624e-06,4.21321490009598612e-08,0.00000000000000000e+00
2711,1.24506152532966271e-07,1.02025277347276204e-07,4.21664094399974661e-06,4.21309297366271217e-08,0.00000000000000000e+00
2712,1.24458499365861851e-07,1.01974924555113710e-07,4.21545760952132716e-06,4.21297102038895134e-08,0.00000000000000000e+00
2713,1.24410905198672624e-07,1.01924614800504022e-07,4.21427492917622482e-06,4.21284903931591527e-08,0.00000000000000000e+00
2714,1.24363369962864890e-07,1.01874347780557621e-07,4.21309290207811024e-06,4.21272702945237888e-08,0.00000000000000000e+00
2715,1.24315893543679183e-07,1.01824123159608359e-07,4.21191152734017125e-06,4.21260498977874876e-08,0.00000000000000000e+00
2716,1.24268475800287039e-07,1.01773940638238362e-07,4.21073080407218131e-06,4.21248291925256623e-08,0.00000000000000000e+00
2717,1.24221116622411173e-07,1.01723799892991490e-07,4.20955073139442979e-06,4.21236081681315481e-08,0.00000000000000000e+00
2718,1.24173815834679741e-07,1.01673700612590319e-07,4.20837130842091345e-06,4.21223868138724169e-08,0.00000000000000000e+00
2719,1.24126573303379114e-07,1.01623642490850520e-07,4.20719253427989733e-06,4.21211651189401416e-08,0.00000000000000000e+00
2720,1.24079388838852819e-07,1.01573625208838670e-07,4.20601440809219340e-06,4.21199430725106932e-08,0.00000000000000000e+00
2721,1.24032262256672138e-07,1.01523648466406870e-07,4.20483692898254306e-06,4.21187206637975109e-08,0.00000000000000000e+00
2722,1.23985193377721498e-07,1.01473711966949780e-07,4.20366009608332789e-06,4.21174978821108866e-08,0.00000000000000000e+00
2723,1.23938181978808804e-07,1.01423815399759343e-07,4.20248390852639251e-06,4.21162747169158349e-08,0.00000000000000000e+00
2724,1.23891227890579345e-07,1.01373958485493131e-07,4.20130836544028653e-06,4.21150511578892144e-08,0.00000000000000000e+00
2725,1.23844330865012479e-07,1.01324140929410322e-07,4.20013346596658358e-06,4.21138271949755398e-08,0.00000000000000000e+00
2726,1.23797490680911771e-07,1.01274362462337992e-07,4.19895920924077726e-06,4.21126028184504029e-08,0.00000000000000000e+00
2727,1.23750707107099167e-07,1.01224622793407755e-07,4.19778559440325874e-06,4.21113780189731149e-08,0.00000000000000000e+00
2728,1.23703979923501557e-07,1.01174921662984145e-07,4.19661262059599548e-06,4.21101527876446682e-08,0.00000000000000000e+00
2729,1.23657308856125408e-07,1.01125258813822225e-07,4.19544028696601431e-06,4.21089271160597629e-08,0.00000000000000000e+00
2730,1.23610693689511639e-07,1.01075633982608991e-07,4.19426859265836336e-06,4.21077009963672572e-08,0.00000000000000000e+00
2731,1.23564134147082418e-07,1.01026046938014386e-07,4.19309753682474760e-06,4.21064744213176213e-08,0.00000000000000000e+00
2732,1.23517629982450181e-07,1.00976497436224052e-07,4.19192711861177034e-06,4.21052473843157374e-08,0.00000000000000000e+00
2733,1.23471180952949757e-07,1.00926985241413495e-07,4.19075733717620181e-06,4.21040198794695649e-08,0.00000000000000000e+00
2734,1.23424786784609742e-07,1.00877510152154495e-07,4.18958819167107681e-06,4.21027919016366940e-08,0.00000000000000000e+00
2735,1.23378447186113720e-07,1.00828071944988417e-07,4.18841968125636058e-06,4.21015634464748038e-08,0.00000000000000000e+00
2736,1.23332161950442790e-07,1.00778670419000583e-07,4.18725180509008545e-06,4.21003345104740807e-08,0.00000000000000000e+00
2737,1.23285930775179692e-07,1.00729305383792835e-07,4.18608456233234200e-06,4.20991050910060626e-08,0.00000000000000000e+00
2738,1.23239753401487702e-07,1.00679976662407364e-07,4.18491795214708415e-06,4.20978751863578767e-08,0.00000000000000000e+00
2739,1.23193629569080954e-07,1.00630684069830761e-07,4.18375197370029955e-06,4.20966447957677558e-08,0.00000000000000000e+00
2740,1.23147559009054491e-07,1.00581427455014604e-07,4.18258662615771835e-06,4.20954139194545389e-08,0.00000000000000000e+00
2741,1.23101541470285969e-07,1.00532206654889012e-07,4.18142190869073563e-06,4.20941825586482634e-08,0.00000000000000000e+00
2742,1.23055576686235479e-07,1.00483021533429134e-07,4.18025782046718982e-06,4.20929507156156754e-08,0.00000000000000000e+00
2743,1.23009664392934494e-07,1.00433871961353179e-07,4.17909436066115772e-06,4.20917183936802146e-08,0.00000000000000000e+00
2744,1.22963804361691372e-07,1.00384757796327094e-07,4.17793152844764534e-06,4.20904855972403511e-08,0.00000000000000000e+00
2745,1.22917996318168764e-07,1.00335678944589639e-07,4.17676932299693562e-06,4.20892523317846135e-08,0.00000000000000000e+00
2746,1.22872240033892184e-07,1.00286635287388713e-07,4.17560774349612003e-06,4.20880186039034409e-08,0.00000000000000000e+00
2747,1.22826535243819757e-07,1.00237626738449789e-07,4.17444678911977851e-06,4.20867844212930144e-08,0.00000000000000000e+00
2748,1.22780881739561312e-07,1.00188653218017516e-07,4.17328645905046753e-06,4.20855497927577980e-08,0.00000000000000000e+00
2749,1.22735279275329277e-07,1.00139714636509834e-07,4.17212675247112470e-06,4.20843147282088980e-08,0.00000000000000000e+00
2750,1.22689727630714561e-07,1.00090810946823492e-07,4.17096766856674084e-06,4.20830792386588674e-08,0.00000000000000000e+00
2751,1.22644226587619759e-07,1.00041942076129195e-07,4.16980920652310300e-06,4.20818433362067779e-08,0.00000000000000000e+00
2752,1.22598775928806411e-07,9.99931079935516528e-08,4.16865136553032232e-06,4.20806070340256198e-08,0.00000000000000000e+00
2753,1.22553375446849197e-07,9.99443086473384353e-08,4.16749414477385634e-06,4.20793703463396370e-08,0.00000000000000000e+00
2754,1.22508024935263137e-07,9.98955440199595607e-08,4.16633754345033243e-06,4.20781332883981359e-08,0.00000000000000000e+00
2755,1.22462724220292631e-07,9.98468140853601631e-08,4.16518156075057323e-06,4.20768958764470628e-08,0.00000000000000000e+00
2756,1.22417473106264279e-07,9.97981188359392865e-08,4.16402619586729282e-06,4.20756581276886841e-08,0.00000000000000000e+00
2757,1.22372271411077116e-07,9.97494582755349034e-08,4.16287144800184417e-06,4.20744200602461431e-08,0.00000000000000000e+00
2758,1.22327118951845610e-07,9.97008323894957923e-08,4.16171731634818393e-06,4.20731816931129097e-08,0.00000000000000000e+00
2759,1.22282015596949074e-07,9.96522412146055764e-08,4.16056380010405334e-06,4.20719430461034933e-08,0.00000000000000000e+00
2760,1.22236961159600835e-07,9.96036847604729049e-08,4.15941089847404863e-06,4.20707041397978033e-08,0.00000000000000000e+00
2761,1.22191955500056868e-07,9.95551630562611355e-08,4.15825861066048416e-06,4.20694649954795477e-08,0.00000000000000000e+00
2762,1.22146998483879464e-07,9.95066761443795269e-08,4.15710693586610457e-06,4.20682256350703890e-08,0.00000000000000000e+00
2763,1.22102089942714685e-07,9.94582240582753191e-08,4.15595587329615831e-06,4.20669860810599654e-08,0.00000000000000000e+00
2764,1.22057229791536886e-07,9.94098068655524880e-08,4.15480542215821727e-06,4.20657463564332304e-08,0.00000000000000000e+00
2765,1.22012417874724782e-07,9.93614246160747913e-08,4.15365558166251640e-06,4.20645064845884238e-08,0.00000000000000000e+00
2766,1.21967654098850267e-07,9.93130773640015684e-08,4.15250635101566112e-06,4.20632664892573704e-08,0.00000000000000000e+00
2767,1.21922938347768765e-07,9.92647652022639408e-08,4.15135772943342342e-06,4.20620263944199437e-08,0.00000000000000000e+00
2768,1.21878270526749780e-07,9.92164881889283727e-08,4.15020971612486512e-06,4.20607862242164370e-08,0.00000000000000000e+00
2769,1.21833650523875272e-07,9.91682464128456161e-08,4.14906231030799101e-06,4.20595460028549460e-08,0.00000000000000000e+00
2770,1.21789078255427389e-07,9.91200399649401182e-08,4.14791551119737537e-06,4.20583057545206438e-08,0.00000000000000000e+00
2771,1.21744553645770219e-07,9.90718689378142721e-08,4.14676931800751798e-06,4.20570655032824281e-08,0.00000000000000000e+00
2772,1.21700076615023922e-07,9.90237334380393678e-08,4.14562372996570370e-06,4.20558252729978090e-08,0.00000000000000000e+00
2773,1.21655647088014668e-07,9.89756335570623925e-08,4.14447874628530999e-06,4.20545850872208604e-08,0.00000000000000000e+00
2774,1.21611265013846234e-07,9.89275694119992036e-08,4.14333436618943144e-06,4.20533449691070675e-08,0.00000000000000000e+00
2775,1.21566930301706734e-07,9.88795411140947940e-08,4.14219058890505986e-06,4.20521049413234688e-08,0.00000000000000000e+00
2776,1.21522642909669307e-07,9.88315487805924201e-08,4.14104741365548298e-06,4.20508650259581755e-08,0.00000000000000000e+00
2777,1.21478402796726125e-07,9.87835925295446652e-08,4.13990483966486182e-06,4.20496252444357676e-08,0.00000000000000000e+00
2778,1.21434209884183512e-07,9.87356724900682158e-08,4.13876286616307063e-06,4.20483856174319158e-08,0.00000000000000000e+00
2779,1.21390064154761123e-07,9.86877887773608232e-08,4.13762149238350817e-06,4.20471461647996032e-08,0.00000000000000000e+00
2780,1.21345965558460031e-07,9.86399415321241229e-08,4.13648071755003223e-06,4.20459069054909671e-08,0.00000000000000000e+00
2781,1.21301914043997686e-07,9.85921308797308232e-08,4.13534054090167856e-06,4.20446678574946314e-08,0.00000000000000000e+00
2782,1.21257909587268139e-07,9.85443569522495600e-08,4.13420096167066517e-06,4.20434290377688905e-08,0.00000000000000000e+00
2783,1.21213952152563022e-07,9.84966198748597062e-08,4.13306197909024936e-06,4.20421904621938521e-08,0.00000000000000000e+00
2784,1.21170041718442979e-07,9.84489198016280052e-08,4.13192359239969305e-06,4.20409521455154928e-08,0.00000000000000000e+00
2785,1.21126178237876927e-07,9.84012568425122772e-08,4.13078580083944741e-06,4.20397141013116118e-08,0.00000000000000000e+00
2786,1.21082361699679613e-07,9.83536311434357585e-08,4.12964860364635776e-06,4.20384763419569567e-08,0.00000000000000000e+00
2787,1.21038592066997135e-07,9.83060428354232494e-08,4.12851200006657664e-06,4.20372388785960196e-08,0.00000000000000000e+00
2788,1.20994869315552073e-07,9.82584920372027757e-08,4.12737598934269313e-06,4.20360017211264333e-08,0.00000000000000000e+00
2789,1.20951193423771504e-07,9.82109788976412912e-08,4.12624057071876419e-06,4.20347648781895750e-08,0.00000000000000000e+00
2790,1.20907564376002101e-07,9.81635035307338397e-08,4.12510574344153613e-06,4.20335283571664170e-08,0.00000000000000000e+00
2791,1.20863982140079348e-07,9.81160660553548251e-08,4.12397150676329909e-06,4.20322921641821391e-08,0.00000000000000000e+00
2792,1.20820446690543209e-07,9.80686665939858998e-08,4.12283785992791692e-06,4.20310563041163922e-08,0.00000000000000000e+00
2793,1.20776958008237531e-07,9.80213052731721185e-08,4.12170480219314142e-06,4.20298207806223964e-08,0.00000000000000000e+00
2794,1.20733516050219517e-07,9.79739821846855834e-08,4.12057233280883345e-06,4.20285855961501151e-08,0.00000000000000000e+00
2795,1.20690120825073740e-07,9.79266974459971913e-08,4.11944045103198501e-06,4.20273507519755768e-08,0.00000000000000000e+00
2796,1.20646772273274536e-07,9.78794511552501748e-08,4.11830915612001334e-06,4.20261162482327850e-08,0.00000000000000000e+00
2797,1.20603470371687106e-07,9.78322434067788976e-08,4.11717844733150710e-06,4.20248820839550035e-08,0.00000000000000000e+00
2798,1.20560215097368027e-07,9.77850742894310279e-08,4.11604832392511765e-06,4.20236482571179032e-08,0.00000000000000000e+00
2799,1.20517006411014282e-07,9.77379438776673263e-08,4.11491878516651571e-06,4.20224147646823563e-08,0.00000000000000000e+00
2800,1.20473844286985179e-07,9.76908522575336346e-08,4.11378982445990738e-06,4.20211818581025869e-08,0.00000000000000000e+00
2801,1.20430729159873629e-07,9.76395041479883094e-08,4.11266144937852362e-06,4.20199494391730459e-08,0.00000000000000000e+00
2802,1.20387660907241098e-07,9.75919106192590602e-08,4.11153365927624006e-06,4.20187173846206278e-08,0.00000000000000000e+00
2803,1.20344638457879747e-07,9.75449270228342522e-08,4.11040645189003285e-06,4.20174856428584122e-08,0.00000000000000000e+00
2804,1.20301661814698472e-07,9.74980499388524004e-08,4.10927982580735174e-06,4.20162541893416343e-08,0.00000000000000000e+00
2805,1.20258731138780070e-07,9.74512116451363723e-08,4.10815378006153901e-06,4.20150230106092664e-08,0.00000000000000000e+00
2806,1.20215846524788970e-07,9.74044078048553360e-08,4.10702831385400268e-06,4.20137920979054428e-08,0.00000000000000000e+00
2807,1.20173007972032298e-07,9.73576401778332124e-08,4.10590342644362872e-06,4.20125614443654380e-08,0.00000000000000000e+00
2808,1.20130215417501445e-07,9.73109098942183249e-08,4.10477911709925238e-06,4.20113310436939773e-08,0.00000000000000000e+00
2809,1.20087468868892471e-07,9.72642173692687478e-08,4.10365538510407031e-06,4.20101008895181900e-08,0.00000000000000000e+00
2810,1.20044768233673831e-07,9.72175627354814246e-08,4.10253222973692462e-06,4.20088709750841729e-08,0.00000000000000000e+00
2811,1.20002113445350685e-07,9.71709460110131287e-08,4.10140965028269416e-06,4.20076412931302794e-08,0.00000000000000000e+00
2812,1.19959504453429943e-07,9.71243671615017450e-08,4.10028764602654328e-06,4.20064118358436894e-08,0.00000000000000000e+00
2813,1.19916941172209658e-07,9.70778261651424617e-08,4.09916621625831532e-06,4.20051825948767939e-08,0.00000000000000000e+00
2814,1.19874423545965573e-07,9.70313229528119906e-08,4.09804536026263844e-06,4.20039535613803023e-08,0.00000000000000000e+00
2815,1.19831951486737522e-07,9.69848574895176402e-08,4.09692507733419761e-06,4.20027247260468311e-08,0.00000000000000000e+00
2816,1.19789524904433468e-07,9.69384297101194668e-08,4.09580536676460225e-06,4.20014960791600325e-08,0.00000000000000000e+00
2817,1.19747143719428343e-07,9.68920395579561277e-08,4.09468622784353900e-06,4.20002676106434767e-08,0.00000000000000000e+00
2818,1.19704807823637699e-07,9.68456869632500283e-08,4.09356765987357871e-06,4.19990393101074443e-08,0.00000000000000000e+00
2819,1.19662517119339345e-07,9.67993718596663523e-08,4.09244965834030768e-06,4.19978131432442430e-08,0.00000000000000000e+00
2820,1.19623529782309835e-07,9.67530894541903538e-08,4.09133223505986686e-06,4.19965870505798705e-08,0.00000000000000000e+00
2821,1.19582074170314181e-07,9.67068479280706485e-08,4.09021538076473154e-06,4.19953609214551964e-08,0.00000000000000000e+00
2822,1.19540083807776312e-07,9.66606437201482685e-08,4.08909909259918691e-06,4.19941347329061318e-08,0.00000000000000000e+00
2823,1.19498038367226086e-07,9.66144760487823483e-08,4.08798336990761337e-06,4.19929084890167784e-08,0.00000000000000000e+00
2824,1.19456036062546639e-07,9.65683448363111897e-08,4.08686821258897768e-06,4.19916821993843239e-08,0.00000000000000000e+00
2825,1.19414084292510652e-07,9.65222501280885499e-08,4.08575362054063129e-06,4.19904558718566211e-08,0.00000000000000000e+00
2826,1.19372174654762332e-07,9.64761919701733806e-08,4.08463959352270126e-06,4.19892295105555972e-08,0.00000000000000000e+00
2827,1.19330300168390441e-07,9.64301703714404035e-08,4.08352613113998573e-06,4.19880031158442851e-08,0.00000000000000000e+00
2828,1.19288457726702116e-07,9.63841853147977773e-08,4.08241323286785536e-06,4.19867766849284886e-08,0.00000000000000000e+00
2829,1.19246647164057628e-07,9.63382367720107441e-08,4.08130089810054098e-06,4.19855502125906237e-08,0.00000000000000000e+00
2830,1.19204869994678389e-07,9.62923246916849444e-08,4.08018912616820387e-06,4.19843236918692575e-08,0.00000000000000000e+00
2831,1.19163128349406657e-07,9.62464490128636127e-08,4.07907791637724431e-06,4.19830971146100302e-08,0.00000000000000000e+00
2832,1.19121424367997171e-07,9.62006096602412713e-08,4.07796726801559644e-06,4.19818704719060464e-08,0.00000000000000000e+00
2833,1.19079759905127646e-07,9.61548065536609692e-08,4.07685718036610964e-06,4.19806437544209779e-08,0.00000000000000000e+00
2834,1.19038136394960704e-07,9.61090396199512356e-08,4.07574765272075162e-06,4.19794169526334730e-08,0.00000000000000000e+00
2835,1.18996554801772867e-07,9.60633087689497810e-08,4.07463868437412096e-06,4.19781900570141200e-08,0.00000000000000000e+00
2836,1.18955015740371009e-07,9.60176139178379722e-08,4.07353027462565958e-06,4.19769630581547385e-08,0.00000000000000000e+00
2837,1.18913519523691742e-07,9.59719549766907017e-08,4.07242242278819252e-06,4.19757359468663181e-08,0.00000000000000000e+00
2838,1.18872066201438274e-07,9.59263318534340591e-08,4.07131512817447705e-06,4.19745087142539408e-08,0.00000000000000000e+00
2839,1.18830655725002134e-07,9.58807444648359530e-08,4.07020839010861986e-06,4.19732813517715538e-08,0.00000000000000000e+00
2840,1.18789287922854163e-07,9.58351927138278900e-08,4.06910220791245078e-06,4.19720538512659354e-08,0.00000000000000000e+00
2841,1.18747962565130635e-07,9.57896765174766362e-08,4.06799658092010027e-06,4.19708262050137799e-08,0.00000000000000000e+00
2842,1.18706679376595222e-07,9.57441957820298848e-08,4.06689150845922493e-06,4.19695984057476171e-08,0.00000000000000000e+00
2843,1.18665438122888518e-07,9.56987504106978693e-08,4.06578698986809466e-06,4.19683704466751893e-08,0.00000000000000000e+00
2844,1.18624238524934674e-07,9.56533403174519266e-08,4.06468302448262546e-06,4.19671423214960404e-08,0.00000000000000000e+00
2845,1.18583080341933909e-07,9.56079654109966487e-08,4.06357961163842164e-06,4.19659140244088284e-08,0.00000000000000000e+00
2846,1.18541963306648282e-07,9.55626255918760738e-08,4.06247675067967724e-06,4.19646855501164013e-08,0.00000000000000000e+00
2847,1.18500887172161402e-07,9.55173207747525723e-08,4.06137444094112075e-06,4.19634568938263061e-08,0.00000000000000000e+00
2848,1.18459851769946655e-07,9.54720508653321335e-08,4.06027268177395201e-06,4.19622280512454887e-08,0.00000000000000000e+00
2849,1.18418856801627908e-07,9.54268157657120424e-08,4.05917147251615127e-06,4.19609990185703808e-08,0.00000000000000000e+00
2850,1.18377902112253642e-07,9.53816153972006751e-08,4.05807081251302303e-06,4.19597697924793029e-08,0.00000000000000000e+00
2851,1.18336987467330631e-07,9.53364496594353476e-08,4.05697070111211221e-06,4.19585403701160666e-08,0.00000000000000000e+00
2852,1.18296112675303210e-07,9.52913184736141627e-08,4.05587113766283400e-06,4.19573107490721668e-08,0.00000000000000000e+00
2853,1.18255277536931295e-07,9.52462217453282312e-08,4.05477212151220474e-06,4.19560809273678558e-08,0.00000000000000000e+00
2854,1.18214481889507309e-07,9.52011593965854724e-08,4.05367365201064844e-06,4.19548509034343096e-08,0.00000000000000000e+00
2855,1.18173725500705585e-07,9.51561313446693866e-08,4.05257572850810627e-06,4.19536206760859797e-08,0.00000000000000000e+00
2856,1.18133008226416002e-07,9.51111375069212845e-08,4.05147835035918571e-06,4.19523902445001657e-08,0.00000000000000000e+00
2857,1.18092329854318634e-07,9.50661778049831539e-08,4.05038151691776917e-06,4.19511596081911866e-08,0.00000000000000000e+00
2858,1.18051690246312077e-07,9.50212521603043356e-08,4.04928522753890715e-06,4.19499287669871413e-08,0.00000000000000000e+00
2859,1.18011089225487439e-07,9.49763605029032984e-08,4.04818948157626691e-06,4.19486977209993416e-08,0.00000000000000000e+00
2860,1.17970526625550368e-07,9.49315027544563219e-08,4.04709427839265606e-06,4.19474664706003366e-08,0.00000000000000000e+00
2861,1.17930002270834250e-07,9.48866788530144734e-08,4.04599961734224502e-06,4.19462350163911953e-08,0.00000000000000000e+00
2862,1.17889516014924836e-07,9.48418887280962871e-08,4.04490549778469635e-06,4.19450033591801526e-08,0.00000000000000000e+00
2863,1.17849067707369063e-07,9.47971323186633909e-08,4.04381191908323186e-06,4.19437714999515271e-08,0.00000000000000000e+00
2864,1.17808657221619625e-07,9.47524095581751395e-08,4.04271888059953346e-06,4.19425394398398398e-08,0.00000000000000000e+00
2865,1.17768284394167653e-07,9.47077203863951424e-08,4.04162638169808418e-06,4.19413071801001158e-08,0.00000000000000000e+00
2866,1.17727949087501145e-07,9.46630647461384449e-08,4.04053442174175769e-06,4.19400747220826115e-08,0.00000000000000000e+00
2867,1.17687651181209827e-07,9.46184425850974143e-08,4.03944300009685223e-06,4.19388420672030433e-08,0.00000000000000000e+00
2868,1.17647390533777326e-07,9.45738538578207785e-08,4.03835211613061386e-06,4.19376092169174872e-08,0.00000000000000000e+00
2869,1.17607167033106758e-07,9.45292985095372434e-08,4.03726176920998708e-06,4.19363761726940168e-08,0.00000000000000000e+00
2870,1.17566980555869200e-07,9.44847764895347477e-08,4.03617195870584836e-06,4.19351429359833150e-08,0.00000000000000000e+00
2871,1.17526830999435479e-07,9.44402877566162824e-08,4.03508268398705394e-06,4.19339095081959167e-08,0.00000000000000000e+00
2872,1.17486718234705307e-07,9.43958322730394225e-08,4.03399394442599732e-06,4.19326758906738529e-08,0.00000000000000000e+00
2873,1.17446642187927975e-07,9.43514099875266596e-08,4.03290573939610789e-06,4.19314420846630428e-08,0.00000000000000000e+00
2874,1.17406602723921618e-07,9.43070208848159025e-08,4.03181806826804780e-06,4.19302080912900602e-08,0.00000000000000000e+00
2875,1.17366599774321332e-07,9.42626649115176322e-08,4.03073093042141538e-06,4.19289739115343134e-08,0.00000000000000000e+00
2876,1.17326633247371599e-07,9.42183420436853009e-08,4.02964432522972983e-06,4.19277395462059695e-08,0.00000000000000000e+00
2877,1.17286703048719579e-07,9.41740522436001476e-08,4.02855825206928690e-06,4.19265049959192995e-08,0.00000000000000000e+00
2878,1.17246809120521472e-07,9.41297954918138856e-08,4.02747271031946555e-06,4.19252702610722368e-08,0.00000000000000000e+00
2879,1.17206951356986820e-07,9.40855717540452122e-08,4.02638769936079756e-06,4.19240353418216480e-08,0.00000000000000000e+00
2880,1.17167129703423326e-07,9.40413810116324562e-08,4.02530321857288295e-06,4.19228002380624744e-08,0.00000000000000000e+00
2881,1.17127344102336394e-07,9.39972232404312743e-08,4.02421926733767652e-06,4.19215649494082177e-08,0.00000000000000000e+00
2882,1.17087594495772109e-07,9.39530984195475741e-08,4.02313584503834516e-06,4.19203294751688172e-08,0.00000000000000000e+00
2883,1.17047880814169252e-07,9.39090065244890140e-08,4.02205295106119401e-06,4.19190938143373692e-08,0.00000000000000000e+00
2884,1.17008203010803713e-07,9.38649475398962662e-08,4.02097058478813720e-06,4.19178579655692353e-08,0.00000000000000000e+00
2885,1.16968561038643631e-07,9.38209214454801254e-08,4.01988874560539349e-06,4.19166219271695952e-08,0.00000000000000000e+00
2886,1.16928954865298478e-07,9.37769282353087936e-08,4.01880743290433412e-06,4.19153856970790406e-08,0.00000000000000000e+00
2887,1.16889384436326178e-07,9.37329678807952528e-08,4.01772664607051123e-06,4.19141492728626429e-08,0.00000000000000000e+00
2888,1.16849849749229877e-07,9.36890403701938956e-08,4.01664638449673095e-06,4.19129126517017543e-08,0.00000000000000000e+00
2889,1.16810350750199106e-07,9.36451456913834557e-08,4.01556664757118393e-06,4.19116758303871855e-08,0.00000000000000000e+00
2890,1.16770887409264583e-07,9.36012838329114916e-08,4.01448743469012285e-06,4.19104388053126538e-08,0.00000000000000000e+00
2891,1.16731459728768631e-07,9.35574547788926682e-08,4.01340874524233215e-06,4.19092015724778213e-08,0.00000000000000000e+00
