case,grid,cells,faces,arm,scheme,repeat,outer_budget,outer_iterations,wall_seconds,setup_s,momentum_assembly_s,momentum_solve_s,response_s,predicted_flux_s,pressure_assembly_s,pressure_solve_s,velocity_correction_s,face_flux_correction_s,bookkeeping_s,other_s,discretization_s,linear_solve_s,status,gpu_discretization,all_finite,mass_imbalance,u_residual,v_residual,p_residual,continuity_residual,momentum_lin_iters,pressure_lin_iters,h2d_calls,h2d_bytes,d2h_calls,d2h_bytes,allocations,reallocations,kernels,syncs,peak_device_bytes,device_used_bytes_after,gpu_solve_s
cavity2d,40x40,1600,3280,disc-only,upwind,0,200,200,1.97355,0.0139248,0.706642,0.216341,0.0134614,0.000955102,0.164486,0.485915,0.27594,0.0328098,0.0353938,0.0267242,1.19429,0.702257,MaxIterations,1,1,0,3.86067e-05,3.67029e-05,0.000131926,5.92166e-08,3870,15098,1497,21886176,3404,103602400,347,0,10200,0,7550812,1351815168,0
cavity2d,40x40,1600,3280,disc-only,upwind,1,200,200,1.9841,0.0147219,0.665316,0.246788,0.0138305,0.00101736,0.157205,0.471723,0.315625,0.0351488,0.036305,0.0254235,1.18814,0.718511,MaxIterations,1,1,0,3.86067e-05,3.67029e-05,0.000131926,5.92166e-08,3870,15098,1497,21886176,3404,103602400,347,0,10200,0,7550812,1351815168,0
cavity2d,40x40,1600,3280,disc-only,upwind,2,200,200,1.81238,0.0140337,0.61246,0.18831,0.0103657,0.000965444,0.14565,0.46052,0.29214,0.0307168,0.032896,0.0232918,1.0923,0.64883,MaxIterations,1,1,0,3.86067e-05,3.67029e-05,0.000131926,5.92166e-08,3870,15098,1497,21886176,3404,103602400,347,0,10200,0,7550812,1351815168,0
cavity2d,40x40,1600,3280,disc-only,upwind,3,200,200,1.6179,0.014013,0.602462,0.149589,0.00842826,0.000933895,0.146516,0.455268,0.148918,0.030892,0.0345414,0.0253126,0.93815,0.604857,MaxIterations,1,1,0,3.86067e-05,3.67029e-05,0.000131926,5.92166e-08,3870,15098,1497,21886176,3404,103602400,347,0,10200,0,7550812,1351815168,0
cavity2d,40x40,1600,3280,disc-only,upwind,4,200,200,1.70959,0.0151197,0.622416,0.169511,0.00948437,0.00097293,0.150691,0.452993,0.197939,0.0303102,0.0338767,0.0252747,1.01181,0.622505,MaxIterations,1,1,0,3.86067e-05,3.67029e-05,0.000131926,5.92166e-08,3870,15098,1497,21886176,3404,103602400,347,0,10200,0,7550812,1351815168,0
cavity2d,80x80,6400,12960,cpu,upwind,0,200,200,6.66697,0.000282744,2.6678,0.498459,0.00680148,0.0669028,0.366111,2.59751,0.368049,0.00878611,0.0316678,0.0545792,3.48445,3.09597,MaxIterations,0,1,0,0.000334219,0.000294078,7.17946e-05,6.95152e-08,3581,19081,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,80x80,6400,12960,cpu,upwind,1,200,200,6.58571,0.000310964,2.63952,0.484278,0.00671396,0.0592464,0.372128,2.56057,0.363325,0.00886468,0.0321929,0.0585242,3.4498,3.04485,MaxIterations,0,1,0,0.000334219,0.000294078,7.17946e-05,6.95152e-08,3581,19081,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,80x80,6400,12960,cpu,upwind,2,200,200,6.50983,0.000297281,2.61382,0.481515,0.00692776,0.0578612,0.365264,2.52849,0.357738,0.00900264,0.0308776,0.0580182,3.41061,3.01,MaxIterations,0,1,0,0.000334219,0.000294078,7.17946e-05,6.95152e-08,3581,19081,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,80x80,6400,12960,cpu,upwind,3,200,200,6.32783,0.000318009,2.53158,0.468511,0.00702675,0.0570098,0.357943,2.45793,0.351636,0.00882206,0.030408,0.0566156,3.31402,2.92644,MaxIterations,0,1,0,0.000334219,0.000294078,7.17946e-05,6.95152e-08,3581,19081,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,80x80,6400,12960,cpu,upwind,4,200,200,6.36439,0.00033557,2.54584,0.470552,0.00638966,0.0577301,0.356436,2.47407,0.353903,0.00882482,0.0308157,0.0594625,3.32912,2.94462,MaxIterations,0,1,0,0.000334219,0.000294078,7.17946e-05,6.95152e-08,3581,19081,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,80x80,6400,12960,gpu-pipe,upwind,0,200,200,19.4661,0.000313758,2.86224,3.01583,0.00829507,0.0574576,0.325109,12.7471,0.321121,0.00883215,0.0324416,0.0869301,3.58305,15.7629,MaxIterations,0,1,0,0.000334277,0.000294011,7.17946e-05,7.0809e-08,3581,19237,1804,214110080,91808,62519600,28,2,275154,91208,2140576,1351815168,15.7536
cavity2d,80x80,6400,12960,gpu-pipe,upwind,1,200,200,20.0162,0.000380872,2.86964,3.09871,0.00867496,0.0592243,0.327596,13.1845,0.335236,0.00930184,0.0340751,0.0884736,3.60967,16.2832,MaxIterations,0,1,0,0.000334277,0.000294011,7.17946e-05,7.0809e-08,3581,19237,1804,214110080,91808,62519600,26,0,275154,91208,2140144,1351815168,16.2739
cavity2d,80x80,6400,12960,gpu-pipe,upwind,2,200,200,20.8098,0.00028941,2.89517,3.2882,0.00855349,0.0573264,0.327389,13.7687,0.332819,0.00911914,0.0337631,0.0881222,3.63038,17.0569,MaxIterations,0,1,0,0.000334277,0.000294011,7.17946e-05,7.0809e-08,3581,19237,1804,214110080,91808,62519600,26,0,275154,91208,2140144,1351815168,17.0474
cavity2d,80x80,6400,12960,gpu-pipe,upwind,3,200,200,20.3669,0.000287258,2.84016,3.17466,0.00856192,0.0579419,0.326234,13.4954,0.333182,0.0089283,0.0338505,0.0873412,3.57501,16.6701,MaxIterations,0,1,0,0.000334277,0.000294011,7.17946e-05,7.0809e-08,3581,19237,1804,214110080,91808,62519600,26,0,275154,91208,2140144,1351815168,16.6608
cavity2d,80x80,6400,12960,gpu-pipe,upwind,4,200,200,20.3166,0.000306725,2.88646,3.25919,0.00870029,0.058118,0.324561,13.3194,0.329427,0.00904181,0.0336206,0.0872746,3.61631,16.5786,MaxIterations,0,1,0,0.000334277,0.000294011,7.17946e-05,7.0809e-08,3581,19237,1804,214110080,91808,62519600,26,0,275154,91208,2140144,1351815168,16.5692
cavity2d,80x80,6400,12960,gpu-disc,upwind,0,200,200,17.2817,0.0542587,1.12237,2.70338,0.0129174,0.00104434,0.00431633,13.0258,0.21303,0.0452668,0.0629405,0.0335745,1.39895,15.7292,MaxIterations,1,1,0,0.000334277,0.000294011,7.17946e-05,7.0809e-08,3581,19237,2499,219616104,94612,347658800,371,0,286354,91208,31454828,1351815168,15.6962
cavity2d,80x80,6400,12960,gpu-disc,upwind,1,200,200,17.4961,0.0354035,1.12461,2.75296,0.0130697,0.00104954,0.00504884,13.2049,0.21677,0.0435617,0.0620293,0.033358,1.40411,15.9578,MaxIterations,1,1,0,0.000334277,0.000294011,7.17946e-05,7.0809e-08,3581,19237,2499,219616104,94612,347658800,371,0,286354,91208,31454828,1351815168,15.9235
cavity2d,80x80,6400,12960,gpu-disc,upwind,2,200,200,17.8943,0.0492071,1.13892,2.78012,0.0132851,0.00107221,0.00427748,13.5433,0.21952,0.0441426,0.0619132,0.0353532,1.42121,16.3234,MaxIterations,1,1,0,0.000334277,0.000294011,7.17946e-05,7.0809e-08,3581,19237,2499,219616104,94612,347658800,371,0,286354,91208,31454828,1351815168,16.2891
cavity2d,80x80,6400,12960,gpu-disc,upwind,3,200,200,17.5104,0.0410246,1.12901,2.71194,0.0134793,0.0010811,0.00474967,13.255,0.213242,0.0437227,0.0609105,0.0335032,1.40529,15.9669,MaxIterations,1,1,0,0.000334277,0.000294011,7.17946e-05,7.0809e-08,3581,19237,2499,219616104,94612,347658800,371,0,286354,91208,31454828,1351815168,15.9312
cavity2d,80x80,6400,12960,gpu-disc,upwind,4,200,200,17.7844,0.0366501,1.12405,2.76283,0.0128942,0.00107235,0.00523821,13.4865,0.211518,0.0431173,0.0628402,0.0345418,1.39789,16.2493,MaxIterations,1,1,0,0.000334277,0.000294011,7.17946e-05,7.0809e-08,3581,19237,2499,219616104,94612,347658800,371,0,286354,91208,31454828,1351815168,16.2122
cavity2d,80x80,6400,12960,disc-only,upwind,0,200,200,6.02586,0.0358851,1.49235,0.671852,0.0365415,0.00106078,0.398757,2.4961,0.460115,0.195552,0.178769,0.0560138,2.58438,3.16795,MaxIterations,1,1,0,0.000334219,0.000294078,7.17946e-05,6.95152e-08,3581,19081,1497,87215456,3404,417228000,347,0,10200,0,29872732,1351815168,0
cavity2d,80x80,6400,12960,disc-only,upwind,1,200,200,6.04094,0.0494565,1.47891,0.680742,0.0349386,0.00104737,0.409003,2.47116,0.468702,0.201262,0.182628,0.0600596,2.59387,3.1519,MaxIterations,1,1,0,0.000334219,0.000294078,7.17946e-05,6.95152e-08,3581,19081,1497,87215456,3404,417228000,347,0,10200,0,29872732,1351815168,0
cavity2d,80x80,6400,12960,disc-only,upwind,2,200,200,6.01071,0.0485827,1.50588,0.668956,0.0382097,0.000953322,0.404473,2.43761,0.465546,0.201473,0.178906,0.0568807,2.61654,3.10657,MaxIterations,1,1,0,0.000334219,0.000294078,7.17946e-05,6.95152e-08,3581,19081,1497,87215456,3404,417228000,347,0,10200,0,29872732,1351815168,0
cavity2d,80x80,6400,12960,disc-only,upwind,3,200,200,5.93552,0.0442799,1.47508,0.665476,0.0359978,0.0011251,0.406899,2.41518,0.466923,0.195302,0.167759,0.0587639,2.58132,3.08065,MaxIterations,1,1,0,0.000334219,0.000294078,7.17946e-05,6.95152e-08,3581,19081,1497,87215456,3404,417228000,347,0,10200,0,29872732,1351815168,0
cavity2d,80x80,6400,12960,disc-only,upwind,4,200,200,5.97914,0.0481366,1.49192,0.681281,0.0357003,0.00120166,0.385488,2.45957,0.465791,0.190945,0.16258,0.0540145,2.57105,3.14085,MaxIterations,1,1,0,0.000334219,0.000294078,7.17946e-05,6.95152e-08,3581,19081,1497,87215456,3404,417228000,347,0,10200,0,29872732,1351815168,0
cavity2d,160x160,25600,51520,cpu,upwind,0,60,60,11.4506,0.00130158,3.79632,0.630389,0.0119578,0.0692312,0.49565,5.90944,0.419615,0.0122677,0.0416874,0.062651,4.80504,6.53983,MaxIterations,0,1,0,0.00230745,0.00103624,0.000132011,5.59308e-08,1137,10784,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,160x160,25600,51520,cpu,upwind,1,60,60,11.4226,0.00123959,3.81162,0.638268,0.0121114,0.0742035,0.494229,5.8516,0.41293,0.0122802,0.0421085,0.0719042,4.81738,6.48987,MaxIterations,0,1,0,0.00230745,0.00103624,0.000132011,5.59308e-08,1137,10784,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,160x160,25600,51520,cpu,upwind,2,60,60,11.3447,0.00102104,3.80797,0.628892,0.0119397,0.0719855,0.49072,5.79098,0.414889,0.0122328,0.0408601,0.0731395,4.80973,6.41987,MaxIterations,0,1,0,0.00230745,0.00103624,0.000132011,5.59308e-08,1137,10784,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,160x160,25600,51520,gpu-pipe,upwind,0,60,60,13.7883,0.00130333,3.97171,1.17467,0.0117276,0.0604915,0.499264,7.50537,0.429615,0.0120351,0.0449262,0.0756346,4.98485,8.68005,MaxIterations,0,1,0,0.00230924,0.00103233,0.000132011,5.33697e-08,1137,10701,544,259572800,47474,102920000,28,2,142359,47294,8582904,1351815168,8.66922
cavity2d,160x160,25600,51520,gpu-pipe,upwind,1,60,60,13.9251,0.00125995,3.98664,1.1866,0.0120183,0.0606982,0.488185,7.62661,0.428612,0.0124982,0.0435099,0.0768628,4.98865,8.81321,MaxIterations,0,1,0,0.00230924,0.00103233,0.000132011,5.33697e-08,1137,10701,544,259572800,47474,102920000,26,0,142359,47294,8581104,1351815168,8.80192
cavity2d,160x160,25600,51520,gpu-pipe,upwind,2,60,60,13.6419,0.00110399,3.98221,1.17115,0.0120992,0.0624543,0.491089,7.36292,0.416823,0.0127274,0.0434547,0.0844648,4.9774,8.53407,MaxIterations,0,1,0,0.00230924,0.00103233,0.000132011,5.33697e-08,1137,10701,544,259572800,47474,102920000,26,0,142359,47294,8581104,1351815168,8.52288
cavity2d,160x160,25600,51520,gpu-disc,upwind,0,60,60,9.49192,0.125789,0.952285,1.04259,0.00926038,0.000320561,0.00294907,7.14311,0.0918037,0.0456863,0.0540724,0.0144052,1.1023,8.1857,MaxIterations,1,1,0,0.00230924,0.00103233,0.000132011,5.33697e-08,1137,10701,959,336524904,48318,446729920,371,0,145719,47294,125168748,1351815168,8.15853
cavity2d,160x160,25600,51520,gpu-disc,upwind,1,60,60,9.16705,0.121488,0.942855,1.01805,0.00888183,0.000313647,0.00294744,6.85985,0.0881535,0.0458687,0.0554313,0.0146965,1.08902,7.8779,MaxIterations,1,1,0,0.00230924,0.00103233,0.000132011,5.33697e-08,1137,10701,959,336524904,48318,446729920,371,0,145719,47294,125168748,1351815168,7.85177
cavity2d,160x160,25600,51520,gpu-disc,upwind,2,60,60,9.5522,0.12153,0.967716,1.07536,0.00864516,0.000319018,0.00237846,7.1475,0.0942984,0.051781,0.0568812,0.016049,1.12514,8.22286,MaxIterations,1,1,0,0.00230924,0.00103233,0.000132011,5.33697e-08,1137,10701,959,336524904,48318,446729920,371,0,145719,47294,125168748,1351815168,8.19609
