cell_id,x,y,velocity_x,velocity_y,velocity_magnitude,pressure,density,pressure_absolute,compressible_temperature,mach_number
140,9.27083333333333259e-01,1.56250000000000000e-02,2.54541059543387256e+01,-9.96086921318033905e-06,2.54541059543406760e+01,6.28955731887269030e+03,1.22439774437283355e+00,1.05439011756666558e+05,3.00000000000000000e+02,1.17386913385609484e-01
141,9.47916666666666630e-01,1.56250000000000000e-02,2.54548481471559604e+01,9.76003085739063906e-06,2.54548481471578327e+01,2.08699825837733852e+03,1.24330473224350024e+00,1.07067187017149030e+05,3.00000000000000000e+02,1.19843731398839207e-01
142,9.68750000000000000e-01,1.56250000000000000e-02,2.54543788947666556e+01,-1.04483016054445248e-05,2.54543788947687979e+01,4.00749441089005859e+03,1.18001712463302089e+00,1.01617174687772596e+05,3.00000000000000000e+02,1.21723485845006724e-01
143,9.89583333333333259e-01,1.56250000000000000e-02,2.54545758804207054e+01,5.43401704176758408e-06,2.54545758804212880e+01,-1.94854554783542994e+02,1.19874887902372307e+00,1.03230259717127919e+05,3.00000000000000000e+02,1.24347650717416228e-01
144,1.04166666666666661e-02,2.18750000000000021e-02,2.71226705323964801e+01,1.48797900242476899e+00,2.71634559347772502e+01,5.62968456796861501e+04,1.99153776637005619e+00,1.71501274750957382e+05,3.00000000000000000e+02,7.62159094830276440e-02
145,3.12500000000000000e-02,2.18750000000000021e-02,2.83592061599393865e+01,1.68793766444087501e-01,2.83597084850591230e+01,5.23273514577081223e+04,1.94649018230946980e+00,1.67622002049579984e+05,3.00000000000000000e+02,8.47295898870156217e-02
146,5.20833333333333287e-02,2.18750000000000021e-02,2.90402305191799570e+01,7.38446419164968809e-02,2.90403244065601065e+01,5.42275540952357187e+04,1.96271228587734914e+00,1.69018968498327915e+05,3.00000000000000000e+02,8.37553225436742099e-02
147,7.29166666666666574e-02,2.18750000000000021e-02,2.90799333089338923e+01,4.07070946038589395e-03,2.90799335938498729e+01,4.99867826932309981e+04,1.92166407078826218e+00,1.65484101455931203e+05,3.00000000000000000e+02,8.81953076154118193e-02
148,9.37500000000000000e-02,2.18750000000000021e-02,2.90874197344426939e+01,1.76472407493320554e-03,2.90874197879753069e+01,5.19501538420432844e+04,1.93170704874426113e+00,1.66348952502612054e+05,3.00000000000000000e+02,8.53429863705068847e-02
149,1.14583333333333329e-01,2.18750000000000021e-02,2.90951321475235467e+01,-9.02017650330572617e-05,2.90951321476633709e+01,4.77041787532953458e+04,1.89722345734796938e+00,1.63379398029520380e+05,3.00000000000000000e+02,8.93817382168061864e-02
150,1.35416666666666657e-01,2.18750000000000021e-02,2.90867120683004785e+01,2.21229563981690341e-05,2.90867120683088913e+01,4.96667741053770151e+04,1.90051302413761380e+00,1.63662679073610605e+05,3.00000000000000000e+02,8.67513809042689404e-02
151,1.56250000000000000e-01,2.18750000000000021e-02,2.90951658475420878e+01,-8.30206280534581154e-06,2.90951658475432708e+01,4.54238626725380454e+04,1.87216646818961752e+00,1.61221615408148908e+05,3.00000000000000000e+02,9.05740529267252542e-02
152,1.77083333333333315e-01,2.18750000000000021e-02,2.90866973859271276e+01,-6.40072268818799336e-07,2.90866973859271347e+01,4.73831808844899788e+04,1.86912657690053008e+00,1.60959835169789148e+05,3.00000000000000000e+02,8.82135092692189621e-02
153,1.97916666666666657e-01,2.18750000000000021e-02,2.90950808999670123e+01,6.80113616940938310e-07,2.90950808999670194e+01,4.31435907384943202e+04,1.84644613283710846e+00,1.59006708729267586e+05,3.00000000000000000e+02,9.18331286272892067e-02
154,2.18750000000000000e-01,2.18750000000000021e-02,2.90867847659517267e+01,-1.08522084818862940e-06,2.90867847659517444e+01,4.50996084338519358e+04,1.83751809837990665e+00,1.58237871041985665e+05,3.00000000000000000e+02,8.97340730735887576e-02
155,2.39583333333333315e-01,2.18750000000000021e-02,2.90949814480791318e+01,1.19237899591136208e-06,2.90949814480791566e+01,4.08632857466588976e+04,1.82005109707575397e+00,1.56733700224678556e+05,3.00000000000000000e+02,9.31638107728464948e-02
156,2.60416666666666630e-01,2.18750000000000021e-02,2.90868929080869485e+01,-1.30052802292944214e-06,2.90868929080869769e+01,4.28160740797185426e+04,1.80565542505846266e+00,1.55494016928909521e+05,3.00000000000000000e+02,9.13180075438406735e-02
157,2.81250000000000000e-01,2.18750000000000021e-02,2.90948644608676545e+01,1.40184295797041065e-06,2.90948644608676865e+01,3.85829387861317955e+04,1.79296909062051046e+00,1.54401533238785254e+05,3.00000000000000000e+02,9.45714311883685821e-02
158,3.02083333333333315e-01,2.18750000000000021e-02,2.90870183867845427e+01,-1.48943365729182900e-06,2.90870183867845817e+01,4.05325851685418020e+04,1.77350465275844327e+00,1.52725353172293340e+05,3.00000000000000000e+02,9.29712056334026510e-02
159,3.22916666666666630e-01,2.18750000000000021e-02,2.90947306801722299e+01,1.58784959261842804e-06,2.90947306801722725e+01,3.63025429907126163e+04,1.76518571824605863e+00,1.52008968126759341e+05,3.00000000000000000e+02,9.60620319389529492e-02
160,3.43750000000000000e-01,2.18750000000000021e-02,2.90871603494624935e+01,-1.66601176376483053e-06,2.90871603494625397e+01,3.82491483565067028e+04,1.74103001181679296e+00,1.49928799467603123e+05,3.00000000000000000e+02,9.47002907413021927e-02
161,3.64583333333333315e-01,2.18750000000000021e-02,2.90945805582276691e+01,1.77398145027902909e-06,2.90945805582277224e+01,3.40220918560389182e+04,1.73668419494005977e+00,1.49554559447263251e+05,3.00000000000000000e+02,9.76424237191432509e-02
162,3.85416666666666630e-01,2.18750000000000021e-02,2.90873184701152390e+01,-1.85023488273472548e-06,2.90873184701152994e+01,3.59657700831770926e+04,1.70819361243095735e+00,1.47101092934491899e+05,3.00000000000000000e+02,9.65127158323634410e-02
163,4.06250000000000000e-01,2.18750000000000021e-02,2.90944146060643227e+01,1.92654277847626001e-06,2.90944146060643867e+01,3.17415790136014330e+04,1.70744506405579011e+00,1.47036631691164366e+05,3.00000000000000000e+02,9.93203129941402502e-02
164,4.27083333333333315e-01,2.18750000000000021e-02,2.90874919710292019e+01,-2.00268798842864309e-06,2.90874919710292694e+01,3.36824565797995674e+04,1.67495514174342275e+00,1.44238762031234859e+05,3.00000000000000000e+02,9.84169036538529024e-02
165,4.47916666666666630e-01,2.18750000000000021e-02,2.90942337243552736e+01,2.10429477033069924e-06,2.90942337243553517e+01,2.94609984022914032e+04,1.67744586498572557e+00,1.44453250663245766e+05,3.00000000000000000e+02,1.01104456368708226e-01
166,4.68750000000000000e-01,2.18750000000000021e-02,2.90876800111865066e+01,-2.17569203985081602e-06,2.90876800111865883e+01,3.13992137609360543e+04,1.64127150367593977e+00,1.41338095539053553e+05,3.00000000000000000e+02,1.00422417452808166e-01
167,4.89583333333333315e-01,2.18750000000000021e-02,2.90940386620041984e+01,2.23488978538310081e-06,2.90940386620042837e+01,2.71803442647168122e+04,1.64666074196155043e+00,1.41802189794018923e+05,3.00000000000000000e+02,1.03004850657390262e-01
168,5.10416666666666630e-01,2.18750000000000021e-02,2.90878818881140440e+01,-2.29080943308784025e-06,2.90878818881141328e+01,2.91160472192483394e+04,1.60709639461951448e+00,1.38395106022659485e+05,3.00000000000000000e+02,1.02540171661474333e-01
169,5.31250000000000000e-01,2.18750000000000021e-02,2.90938301432056008e+01,2.39333097930839353e-06,2.90938301432056967e+01,2.48996111449810960e+04,1.61505998030054831e+00,1.39080890203581715e+05,3.00000000000000000e+02,1.05032964942103360e-01
170,5.52083333333333259e-01,2.18750000000000021e-02,2.90880967935969714e+01,-2.45962168038467409e-06,2.90880967935970745e+01,2.68329622646576790e+04,1.57237979709613906e+00,1.35405486226934008e+05,3.00000000000000000e+02,1.04782689997557174e-01
171,5.72916666666666630e-01,2.18750000000000021e-02,2.90936090373449368e+01,2.49995041336346968e-06,2.90936090373450433e+01,2.26187939002974272e+04,1.58260945157425525e+00,1.36286412922316988e+05,3.00000000000000000e+02,1.07202030010223756e-01
172,5.93750000000000000e-01,2.18750000000000021e-02,2.90883238012560419e+01,-2.60209216070618151e-06,2.90883238012561591e+01,2.45499638812562807e+04,1.53706737370698532e+00,1.32364556886777049e+05,3.00000000000000000e+02,1.07164428841683493e-01
173,6.14583333333333259e-01,2.18750000000000021e-02,2.90933763600508506e+01,2.62278008219099456e-06,2.90933763600509714e+01,2.03378877297891559e+04,1.54926994481522007e+00,1.33415381297762680e+05,3.00000000000000000e+02,1.09527398520482974e-01
174,6.35416666666666630e-01,2.18750000000000021e-02,2.90885618851753804e+01,-2.67707226377586442e-06,2.90885618851755048e+01,2.22670566504943345e+04,1.50109973298184851e+00,1.29267203505731886e+05,3.00000000000000000e+02,1.09702181868896381e-01
175,6.56250000000000000e-01,2.18750000000000021e-02,2.90931331004414311e+01,2.74813056321140122e-06,2.90931331004415590e+01,1.80568882655669804e+04,1.51499635753800965e+00,1.30463911329385708e+05,3.00000000000000000e+02,1.12027002178023818e-01
176,6.77083333333333259e-01,2.18750000000000021e-02,2.90888100491104566e+01,-2.79100677099292149e-06,2.90888100491105916e+01,1.99842447622156178e+04,1.46441153559075077e+00,1.26107799387397507e+05,3.00000000000000000e+02,1.12415595094979004e-01
177,6.97916666666666630e-01,2.18750000000000021e-02,2.90928802849793797e+01,2.84167448626878878e-06,2.90928802849795183e+01,1.57757914931525029e+04,1.47973670334642504e+00,1.27427526208677387e+05,3.00000000000000000e+02,1.14721932288559869e-01
178,7.18750000000000000e-01,2.18750000000000021e-02,2.90890672188107793e+01,-2.89810484780137549e-06,2.90890672188109249e+01,1.77015320076046009e+04,1.42693039512828190e+00,1.22880110976472002e+05,3.00000000000000000e+02,1.15327828091311049e-01
179,7.39583333333333259e-01,2.18750000000000021e-02,2.90926189897678533e+01,2.92831253229151033e-06,2.90926189897679990e+01,1.34945938611227903e+04,1.44343088322277868e+00,1.24301050508729590e+05,3.00000000000000000e+02,1.17637192079529204e-01
180,7.60416666666666630e-01,2.18750000000000021e-02,2.90893323241152473e+01,-2.96030528062119781e-06,2.90893323241153965e+01,1.54189217632295840e+04,1.38857551168802495e+00,1.19577180189014267e+05,3.00000000000000000e+02,1.18466410906091293e-01
181,7.81250000000000000e-01,2.18750000000000021e-02,2.90923503404933541e+01,3.01058380970268207e-06,2.90923503404935104e+01,1.12132921934364585e+04,1.40600915442831664e+00,1.21078478333594481e+05,3.00000000000000000e+02,1.20802678223590712e-01
182,8.02083333333333259e-01,2.18750000000000021e-02,2.90896042220906246e+01,-3.03378247193779604e-06,2.90896042220907844e+01,1.31364169364474874e+04,1.34925595552377819e+00,1.16191176609930160e+05,3.00000000000000000e+02,1.21864374316013602e-01
183,8.22916666666666630e-01,2.18750000000000021e-02,2.90920754655143661e+01,3.07133981451714828e-06,2.90920754655145295e+01,8.93188379738092226e+03,1.36739019413307594e+00,1.17752806567769832e+05,3.00000000000000000e+02,1.24254483115760719e-01
184,8.43750000000000000e-01,2.18750000000000021e-02,2.90898817722685123e+01,-3.10246830685484890e-06,2.90898817722686793e+01,1.08540200258007008e+04,1.30886848638002173e+00,1.12713209704615569e+05,3.00000000000000000e+02,1.25561756406986219e-01
185,8.64583333333333259e-01,2.18750000000000021e-02,2.90917955280387908e+01,3.11374462388094235e-06,2.90917955280389542e+01,6.65036640968326356e+03,1.32747861877810647e+00,1.14315821256076641e+05,3.00000000000000000e+02,1.28036645550353823e-01
186,8.85416666666666630e-01,2.18750000000000021e-02,2.90901637833184807e+01,-3.13250144702876728e-06,2.90901637833186477e+01,8.57173305583942602e+03,1.26729473999675846e+00,1.09133086534820861e+05,3.00000000000000000e+02,1.29607633258665256e-01
187,9.06250000000000000e-01,2.18750000000000021e-02,2.90915117353760522e+01,3.13056481978571550e-06,2.90915117353762191e+01,4.36873825037038932e+03,1.28616174539183370e+00,1.10757818704417761e+05,3.00000000000000000e+02,1.32203517710736879e-01
188,9.27083333333333259e-01,2.18750000000000021e-02,2.90904490333016206e+01,-3.17053504654755454e-06,2.90904490333017911e+01,6.28955757703683685e+03,1.22439761457849849e+00,1.05439000579427389e+05,3.00000000000000000e+02,1.34062867496711979e-01
189,9.47916666666666630e-01,2.18750000000000021e-02,2.90912252243281451e+01,3.08980632031878053e-06,2.90912252243283085e+01,2.08699800434491772e+03,1.24330537391932783e+00,1.07067242275062919e+05,3.00000000000000000e+02,1.36821632057723297e-01
190,9.68750000000000000e-01,2.18750000000000021e-02,2.90907354235477484e+01,-3.34098097972731119e-06,2.90907354235479403e+01,4.00749466682723778e+03,1.18001916167552268e+00,1.01617350107687627e+05,3.00000000000000000e+02,1.38998249057345175e-01
191,9.89583333333333259e-01,2.18750000000000021e-02,2.90909375549664730e+01,1.64619241832450069e-06,2.90909375549665192e+01,-1.94854642759363145e+02,1.19875255075141429e+00,1.03230575907958046e+05,3.00000000000000000e+02,1.41928915341475781e-01
192,1.04166666666666661e-02,2.81250000000000007e-02,2.71226705325376543e+01,-1.48797899021239877e+00,2.71634559342492352e+01,5.62968456815065147e+04,1.99153776640621349e+00,1.71501274754071084e+05,3.00000000000000000e+02,7.62159094950835836e-02
193,3.12500000000000000e-02,2.81250000000000007e-02,2.83592061644028810e+01,-1.68793774545457215e-01,2.83597084895707603e+01,5.23273514495503550e+04,1.94649018215210257e+00,1.67622002036028309e+05,3.00000000000000000e+02,8.47295898816840809e-02
194,5.20833333333333287e-02,2.81250000000000007e-02,2.90402305119054027e+01,-7.38446626443488990e-02,2.90403243993382887e+01,5.42275540935430181e+04,1.96271228592060387e+00,1.69018968502052798e+05,3.00000000000000000e+02,8.37553225257116757e-02
195,7.29166666666666574e-02,2.81250000000000007e-02,2.90799333078545779e+01,-4.07070929388867082e-03,2.90799335927705336e+01,4.99867826939260995e+04,1.92166407078069024e+00,1.65484101455279131e+05,3.00000000000000000e+02,8.81953076108233508e-02
196,9.37500000000000000e-02,2.81250000000000007e-02,2.90874197372740078e+01,-1.76472088641605948e-03,2.90874197908064254e+01,5.19501538424315222e+04,1.93170704875445720e+00,1.66348952503490087e+05,3.00000000000000000e+02,8.53429863729779636e-02
197,1.14583333333333329e-01,2.81250000000000007e-02,2.90951321521033428e+01,9.01939128015614777e-05,2.90951321522431421e+01,4.77041787540394507e+04,1.89722345726184960e+00,1.63379398022104171e+05,3.00000000000000000e+02,8.93817382091940532e-02
198,1.35416666666666657e-01,2.81250000000000007e-02,2.90867120652193769e+01,-2.21230825831013797e-05,2.90867120652277897e+01,4.96667741046498559e+04,1.90051302426395607e+00,1.63662679084490577e+05,3.00000000000000000e+02,8.67513809147304749e-02
199,1.56250000000000000e-01,2.81250000000000007e-02,2.90951658411775291e+01,8.29711896029940910e-06,2.90951658411787122e+01,4.54238626762786589e+04,1.87216646804835385e+00,1.61221615395984001e+05,3.00000000000000000e+02,9.05740529313425330e-02
200,1.77083333333333315e-01,2.81250000000000007e-02,2.90866973881372815e+01,6.19410448683836111e-07,2.90866973881372886e+01,4.73831808899716925e+04,1.86912657694744566e+00,1.60959835173829284e+05,3.00000000000000000e+02,8.82135092534796772e-02
201,1.97916666666666657e-01,2.81250000000000007e-02,2.90950809061735782e+01,-6.84541640356850144e-07,2.90950809061735853e+01,4.31435907372599904e+04,1.84644613281307191e+00,1.59006708727197692e+05,3.00000000000000000e+02,9.18331286353488568e-02
202,2.18750000000000000e-01,2.81250000000000007e-02,2.90867847610116961e+01,1.08312942522466889e-06,2.90867847610117174e+01,4.50996084355320199e+04,1.83751809836666014e+00,1.58237871040844941e+05,3.00000000000000000e+02,8.97340730685320387e-02
203,2.39583333333333315e-01,2.81250000000000007e-02,2.90949814488413629e+01,-1.21099052419897975e-06,2.90949814488413878e+01,4.08632857494669515e+04,1.82005109709553570e+00,1.56733700226382061e+05,3.00000000000000000e+02,9.31638107551979455e-02
204,2.60416666666666630e-01,2.81250000000000007e-02,2.90868929149577831e+01,1.31005711068806436e-06,2.90868929149578115e+01,4.28160740795214078e+04,1.80565542508980181e+00,1.55494016931608290e+05,3.00000000000000000e+02,9.13180075418333070e-02
205,2.81250000000000000e-01,2.81250000000000007e-02,2.90948644698953878e+01,-1.39867890421915513e-06,2.90948644698954233e+01,3.85829387841008283e+04,1.79296909059173104e+00,1.54401533236306917e+05,3.00000000000000000e+02,9.45714311717784500e-02
206,3.02083333333333315e-01,2.81250000000000007e-02,2.90870183883713906e+01,1.49124212823619063e-06,2.90870183883714297e+01,4.05325851622527844e+04,1.77350465283231351e+00,1.52725353178654681e+05,3.00000000000000000e+02,9.29712056297778422e-02
207,3.22916666666666630e-01,2.81250000000000007e-02,2.90947306740227596e+01,-1.57054934163462015e-06,2.90947306740228022e+01,3.63025429897370414e+04,1.76518571819508518e+00,1.52008968122369755e+05,3.00000000000000000e+02,9.60620319487435481e-02
208,3.43750000000000000e-01,2.81250000000000007e-02,2.90871603511310433e+01,1.66875478227763802e-06,2.90871603511310894e+01,3.82491483580187341e+04,1.74103001181178429e+00,1.49928799467171804e+05,3.00000000000000000e+02,9.47002907469015193e-02
209,3.64583333333333315e-01,2.81250000000000007e-02,2.90945805581339627e+01,-1.75050387712043198e-06,2.90945805581340160e+01,3.40220918463646449e+04,1.73668419493917270e+00,1.49554559447186854e+05,3.00000000000000000e+02,9.76424237268409961e-02
210,3.85416666666666630e-01,2.81250000000000007e-02,2.90873184598445675e+01,1.84131648983439781e-06,2.90873184598446279e+01,3.59657700816490105e+04,1.70819361239892031e+00,1.47101092931733030e+05,3.00000000000000000e+02,9.65127158310983141e-02
211,4.06250000000000000e-01,2.81250000000000007e-02,2.90944146052356274e+01,-1.92737632979417636e-06,2.90944146052356913e+01,3.17415790194017209e+04,1.70744506403438367e+00,1.47036631689320959e+05,3.00000000000000000e+02,9.93203129900642606e-02
212,4.27083333333333315e-01,2.81250000000000007e-02,2.90874919798738283e+01,1.99911139353924551e-06,2.90874919798738958e+01,3.36824565795223243e+04,1.67495514177366056e+00,1.44238762033838779e+05,3.00000000000000000e+02,9.84169036662308760e-02
213,4.47916666666666630e-01,2.81250000000000007e-02,2.90942337222501095e+01,-2.07950493391321519e-06,2.90942337222501841e+01,2.94609983966142681e+04,1.67744586494902581e+00,1.44453250660085352e+05,3.00000000000000000e+02,1.01104456372516527e-01
214,4.68750000000000000e-01,2.81250000000000007e-02,2.90876800024985158e+01,2.17426206932432598e-06,2.90876800024985975e+01,3.13992137653441459e+04,1.64127150379693254e+00,1.41338095549472841e+05,3.00000000000000000e+02,1.00422417427492597e-01
215,4.89583333333333315e-01,2.81250000000000007e-02,2.90940386697422930e+01,-2.23627658486425848e-06,2.90940386697423783e+01,2.71803442630882746e+04,1.64666074210858415e+00,1.41802189806680719e+05,3.00000000000000000e+02,1.03004850638068204e-01
216,5.10416666666666630e-01,2.81250000000000007e-02,2.90878818904917509e+01,2.30331526553638513e-06,2.90878818904918433e+01,2.91160472108546346e+04,1.60709639464581056e+00,1.38395106024923967e+05,3.00000000000000000e+02,1.02540171683630735e-01
217,5.31250000000000000e-01,2.81250000000000007e-02,2.90938301334197895e+01,-2.39784405939623269e-06,2.90938301334198890e+01,2.48996111440471686e+04,1.61505998035812115e+00,1.39080890208539611e+05,3.00000000000000000e+02,1.05032964930608055e-01
218,5.52083333333333259e-01,2.81250000000000007e-02,2.90880967959806078e+01,2.42539810185475185e-06,2.90880967959807073e+01,2.68329622676630643e+04,1.57237979706646192e+00,1.35405486224378372e+05,3.00000000000000000e+02,1.04782690025187530e-01
219,5.72916666666666630e-01,2.81250000000000007e-02,2.90936090375201388e+01,-2.48424713529149650e-06,2.90936090375202454e+01,2.26187938991633164e+04,1.58260945130830954e+00,1.36286412899415067e+05,3.00000000000000000e+02,1.07202030016947836e-01
220,5.93750000000000000e-01,2.81250000000000007e-02,2.90883237963531478e+01,2.55925692807894202e-06,2.90883237963532615e+01,2.45499638854636651e+04,1.53706737357964296e+00,1.32364556875810958e+05,3.00000000000000000e+02,1.07164428822549479e-01
221,6.14583333333333259e-01,2.81250000000000007e-02,2.90933763663853000e+01,-2.63309208429778959e-06,2.90933763663854208e+01,2.03378877369809452e+04,1.54926994475309332e+00,1.33415381292412640e+05,3.00000000000000000e+02,1.09527398490341848e-01
222,6.35416666666666630e-01,2.81250000000000007e-02,2.90885618895275364e+01,2.70278926737343344e-06,2.90885618895276608e+01,2.22670566497392865e+04,1.50109973308798561e+00,1.29267203514871886e+05,3.00000000000000000e+02,1.09702181822298919e-01
223,6.56250000000000000e-01,2.81250000000000007e-02,2.90931330978698384e+01,-2.74995594306342190e-06,2.90931330978699698e+01,1.80568882610667679e+04,1.51499635786023257e+00,1.30463911357133926e+05,3.00000000000000000e+02,1.12027002159489408e-01
224,6.77083333333333259e-01,2.81250000000000007e-02,2.90888100445952844e+01,2.79626760104929977e-06,2.90888100445954194e+01,1.99842447661088991e+04,1.46441153595898288e+00,1.26107799419107818e+05,3.00000000000000000e+02,1.12415595116161143e-01
225,6.97916666666666630e-01,2.81250000000000007e-02,2.90928802845953314e+01,-2.85163762052597615e-06,2.90928802845954735e+01,1.57757915021796853e+04,1.47973670350840902e+00,1.27427526222626650e+05,3.00000000000000000e+02,1.14721932300797566e-01
226,7.18750000000000000e-01,2.81250000000000007e-02,2.90890672199218407e+01,2.87575013600408738e-06,2.90890672199219829e+01,1.77015320158403883e+04,1.42693039535768995e+00,1.22880110996227464e+05,3.00000000000000000e+02,1.15327828111691080e-01
227,7.39583333333333259e-01,2.81250000000000007e-02,2.90926189978658840e+01,-2.92734148438778909e-06,2.90926189978660297e+01,1.34945938552463704e+04,1.44343088309299694e+00,1.24301050497553428e+05,3.00000000000000000e+02,1.17637192111688368e-01
228,7.60416666666666630e-01,2.81250000000000007e-02,2.90893323237064045e+01,2.98123137757266811e-06,2.90893323237065573e+01,1.54189217546739364e+04,1.38857551152704994e+00,1.19577180175151909e+05,3.00000000000000000e+02,1.18466410888506624e-01
229,7.81250000000000000e-01,2.81250000000000007e-02,2.90923503357682804e+01,-2.98932642129106544e-06,2.90923503357684332e+01,1.12132921912382244e+04,1.40600915464539988e+00,1.21078478352288614e+05,3.00000000000000000e+02,1.20802678220381973e-01
230,8.02083333333333259e-01,2.81250000000000007e-02,2.90896042244854662e+01,3.04577965123604575e-06,2.90896042244856261e+01,1.31364169377658418e+04,1.34925595534044840e+00,1.16191176594142715e+05,3.00000000000000000e+02,1.21864374337824127e-01
231,8.22916666666666630e-01,2.81250000000000007e-02,2.90920754695673374e+01,-3.04879084475452654e-06,2.90920754695674972e+01,8.93188379230982537e+03,1.36739019409111995e+00,1.17752806564156796e+05,3.00000000000000000e+02,1.24254483091574428e-01
232,8.43750000000000000e-01,2.81250000000000007e-02,2.90898817705128820e+01,3.08206915881078950e-06,2.90898817705130455e+01,1.08540200264762534e+04,1.30886848644433473e+00,1.12713209710153882e+05,3.00000000000000000e+02,1.25561756404615893e-01
233,8.64583333333333259e-01,2.81250000000000007e-02,2.90917955307837346e+01,-3.10748239584243026e-06,2.90917955307839016e+01,6.65036641265523031e+03,1.32747861873956796e+00,1.14315821252757887e+05,3.00000000000000000e+02,1.28036645561379753e-01
234,8.85416666666666630e-01,2.81250000000000007e-02,2.90901637822909471e+01,3.13592881813864198e-06,2.90901637822911177e+01,8.57173305400013851e+03,1.26729473999884368e+00,1.09133086535000417e+05,3.00000000000000000e+02,1.29607633247990073e-01
235,9.06250000000000000e-01,2.81250000000000007e-02,2.90915117363040139e+01,-3.15879846153273583e-06,2.90915117363041844e+01,4.36873824910730491e+03,1.28616174541234174e+00,1.10757818706183811e+05,3.00000000000000000e+02,1.32203517715342417e-01
236,9.27083333333333259e-01,2.81250000000000007e-02,2.90904490298085321e+01,3.16087083716424697e-06,2.90904490298087026e+01,6.28955757586995787e+03,1.22439761456774354e+00,1.05439000578501233e+05,3.00000000000000000e+02,1.34062867497501709e-01
237,9.47916666666666630e-01,2.81250000000000007e-02,2.90912252254752453e+01,-3.11206239001247804e-06,2.90912252254754122e+01,2.08699800186991297e+03,1.24330537392689444e+00,1.07067242275714510e+05,3.00000000000000000e+02,1.36821632055325437e-01
