case,grid,cells,faces,arm,scheme,repeat,outer_budget,outer_iterations,wall_seconds,setup_s,momentum_assembly_s,momentum_solve_s,response_s,predicted_flux_s,pressure_assembly_s,pressure_solve_s,velocity_correction_s,face_flux_correction_s,bookkeeping_s,other_s,discretization_s,linear_solve_s,status,gpu_discretization,all_finite,mass_imbalance,u_residual,v_residual,p_residual,continuity_residual,momentum_lin_iters,pressure_lin_iters,h2d_calls,h2d_bytes,d2h_calls,d2h_bytes,allocations,reallocations,kernels,syncs,peak_device_bytes,device_used_bytes_after,gpu_solve_s
cavity2d,40x40,1600,3280,gpu-pipe,upwind,0,200,200,14.0612,8.9025e-05,0.568833,2.87342,0.00219789,0.0159545,0.0781445,10.4189,0.0902963,0.0020181,0.00851905,0.00270417,0.757445,13.2924,MaxIterations,0,1,0,3.8832e-05,3.64814e-05,0.000131925,6.45029e-08,3869,15178,1804,53139840,76686,15101400,28,2,229807,76086,532584,1351815168,13.29
cavity2d,40x40,1600,3280,gpu-pipe,upwind,1,200,200,14.1211,8.0785e-05,0.565521,2.89754,0.0021816,0.0162599,0.0786292,10.4559,0.0917283,0.00199382,0.00842643,0.00276196,0.756314,13.3535,MaxIterations,0,1,0,3.8832e-05,3.64814e-05,0.000131925,6.45029e-08,3869,15178,1804,53139840,76686,15101400,26,0,229807,76086,532464,1351815168,13.3511
cavity2d,40x40,1600,3280,gpu-pipe,upwind,2,200,200,14.0094,7.814e-05,0.574548,2.87815,0.00213842,0.01625,0.0782714,10.3548,0.0917345,0.0020237,0.0084877,0.00285019,0.764966,13.2329,MaxIterations,0,1,0,3.8832e-05,3.64814e-05,0.000131925,6.45029e-08,3869,15178,1804,53139840,76686,15101400,26,0,229807,76086,532464,1351815168,13.2304
cavity2d,40x40,1600,3280,gpu-pipe,upwind,3,200,200,14.0863,8.3308e-05,0.57389,2.87247,0.00214872,0.0162983,0.0787319,10.4375,0.0917971,0.00208195,0.00840599,0.0028139,0.764948,13.31,MaxIterations,0,1,0,3.8832e-05,3.64814e-05,0.000131925,6.45029e-08,3869,15178,1804,53139840,76686,15101400,26,0,229807,76086,532464,1351815168,13.3075
cavity2d,40x40,1600,3280,gpu-pipe,upwind,4,200,200,13.8737,8.4133e-05,0.57484,2.82879,0.00218461,0.0162444,0.0789418,10.2678,0.091784,0.00204175,0.00828032,0.00265386,0.766036,13.0966,MaxIterations,0,1,0,3.8832e-05,3.64814e-05,0.000131925,6.45029e-08,3869,15178,1804,53139840,76686,15101400,26,0,229807,76086,532464,1351815168,13.0942
cavity2d,40x40,1600,3280,gpu-disc,upwind,0,200,200,14.3506,0.0160215,0.766007,2.7516,0.00847959,0.00120267,0.164586,10.4258,0.163867,0.0302138,0.0111016,0.0106636,1.13436,13.1774,MaxIterations,1,1,0,3.8832e-05,3.64814e-05,0.000131925,6.45029e-08,3869,15178,4495,92983792,79886,118658200,371,0,239607,76086,8070520,1351815168,13.1606
cavity2d,40x40,1600,3280,gpu-disc,upwind,1,200,200,13.936,0.0147984,0.792669,2.69954,0.00778734,0.0012342,0.160503,10.0303,0.172292,0.0338562,0.0111906,0.0106615,1.16834,12.7298,MaxIterations,1,1,0,3.8832e-05,3.64814e-05,0.000131925,6.45029e-08,3869,15178,4495,92983792,79886,118658200,371,0,239607,76086,8070520,1351815168,12.7128
cavity2d,40x40,1600,3280,gpu-disc,upwind,2,200,200,13.8448,0.0141898,0.792592,2.67387,0.00814066,0.00129071,0.159868,9.96057,0.177915,0.0336724,0.0107669,0.0107977,1.17348,12.6344,MaxIterations,1,1,0,3.8832e-05,3.64814e-05,0.000131925,6.45029e-08,3869,15178,4495,92983792,79886,118658200,371,0,239607,76086,8070520,1351815168,12.6183
cavity2d,40x40,1600,3280,gpu-disc,upwind,3,200,200,14.6194,0.0216233,0.771721,2.82314,0.00849642,0.00122615,0.162865,10.6107,0.16545,0.0311404,0.0112853,0.0106838,1.1409,13.4338,MaxIterations,1,1,0,3.8832e-05,3.64814e-05,0.000131925,6.45029e-08,3869,15178,4495,92983792,79886,118658200,371,0,239607,76086,8070520,1351815168,13.4165
cavity2d,40x40,1600,3280,gpu-disc,upwind,4,200,200,14.4895,0.0190549,0.787938,2.82099,0.0102818,0.0011657,0.165522,10.4625,0.168241,0.0309517,0.011421,0.0103723,1.1641,13.2835,MaxIterations,1,1,0,3.8832e-05,3.64814e-05,0.000131925,6.45029e-08,3869,15178,4495,92983792,79886,118658200,371,0,239607,76086,8070520,1351815168,13.2654
cavity2d,40x40,1600,3280,disc-only,upwind,0,200,200,1.98693,0.0151752,0.778266,0.202072,0.0124271,0.00126893,0.162882,0.493147,0.250422,0.0331648,0.00933815,0.027771,1.23843,0.69522,MaxIterations,1,1,0,3.86067e-05,3.67029e-05,0.000131926,5.92166e-08,3870,15098,2691,39843952,3200,103556800,345,0,9800,0,7538056,1351815168,0
cavity2d,40x40,1600,3280,disc-only,upwind,1,200,200,1.86119,0.0142937,0.705583,0.196133,0.0118569,0.00112356,0.160082,0.480847,0.219452,0.034491,0.00892405,0.0273106,1.13259,0.67698,MaxIterations,1,1,0,3.86067e-05,3.67029e-05,0.000131926,5.92166e-08,3870,15098,2691,39843952,3200,103556800,345,0,9800,0,7538056,1351815168,0
cavity2d,40x40,1600,3280,disc-only,upwind,2,200,200,1.97863,0.0148132,0.727383,0.238566,0.0135917,0.00136064,0.153742,0.468162,0.289858,0.0344232,0.0087997,0.0268278,1.22036,0.706729,MaxIterations,1,1,0,3.86067e-05,3.67029e-05,0.000131926,5.92166e-08,3870,15098,2691,39843952,3200,103556800,345,0,9800,0,7538056,1351815168,0
cavity2d,40x40,1600,3280,disc-only,upwind,3,200,200,1.85063,0.0151352,0.703981,0.194442,0.0119881,0.00127885,0.151343,0.470127,0.232795,0.0315253,0.00835855,0.028662,1.13291,0.664569,MaxIterations,1,1,0,3.86067e-05,3.67029e-05,0.000131926,5.92166e-08,3870,15098,2691,39843952,3200,103556800,345,0,9800,0,7538056,1351815168,0
cavity2d,40x40,1600,3280,disc-only,upwind,4,200,200,1.73913,0.0145005,0.666192,0.175416,0.010615,0.00105129,0.148465,0.469392,0.183354,0.032022,0.00818462,0.0288289,1.0417,0.644808,MaxIterations,1,1,0,3.86067e-05,3.67029e-05,0.000131926,5.92166e-08,3870,15098,2691,39843952,3200,103556800,345,0,9800,0,7538056,1351815168,0
cavity2d,80x80,6400,12960,cpu,upwind,0,200,200,6.87387,0.000301847,2.83132,0.510291,0.00664617,0.060858,0.329633,2.65258,0.364749,0.00900704,0.0332913,0.0751657,3.60221,3.16288,MaxIterations,0,1,0,0.000334219,0.000294078,7.17946e-05,6.95152e-08,3581,19081,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,80x80,6400,12960,cpu,upwind,1,200,200,6.65952,0.000393905,2.73584,0.489492,0.00659927,0.0595076,0.320582,2.57561,0.356093,0.00931175,0.0322912,0.0737655,3.48793,3.06511,MaxIterations,0,1,0,0.000334219,0.000294078,7.17946e-05,6.95152e-08,3581,19081,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,80x80,6400,12960,cpu,upwind,2,200,200,6.56427,0.000291795,2.66916,0.483179,0.00618055,0.0581882,0.31918,2.56589,0.352201,0.00880886,0.0310363,0.0701175,3.41372,3.04907,MaxIterations,0,1,0,0.000334219,0.000294078,7.17946e-05,6.95152e-08,3581,19081,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,80x80,6400,12960,cpu,upwind,3,200,200,6.64966,0.000327028,2.7413,0.492639,0.00654389,0.0596017,0.323472,2.54919,0.354449,0.0088055,0.0327864,0.0805247,3.49417,3.04183,MaxIterations,0,1,0,0.000334219,0.000294078,7.17946e-05,6.95152e-08,3581,19081,0,0,0,0,0,0,0,0,0,1351815168,0
