case,grid,cells,faces,arm,scheme,repeat,outer_budget,outer_iterations,wall_seconds,setup_s,momentum_assembly_s,momentum_solve_s,response_s,predicted_flux_s,pressure_assembly_s,pressure_solve_s,velocity_correction_s,face_flux_correction_s,bookkeeping_s,other_s,discretization_s,linear_solve_s,status,gpu_discretization,all_finite,mass_imbalance,u_residual,v_residual,p_residual,continuity_residual,momentum_lin_iters,pressure_lin_iters,h2d_calls,h2d_bytes,d2h_calls,d2h_bytes,allocations,reallocations,kernels,syncs,peak_device_bytes,device_used_bytes_after,gpu_solve_s
cavity2d-linup,160x160,25600,51520,disc-only,linear_upwind,2,60,60,8.58184,0.123443,1.27431,0.692235,0.017798,0.000295038,0.426585,5.69488,0.186078,0.0780025,0.0473275,0.031797,1.98307,6.38711,MaxIterations,1,1,0,0.00231483,0.00103769,0.000131206,5.6356e-08,1138,10805,1011,260905072,960,502119840,345,0,2940,0,118625416,1351815168,0
cavity2d-quick,320x320,102400,205440,cpu,quick,0,20,20,28.1364,0.00413495,6.63309,0.951703,0.0220495,0.0922888,0.836307,18.8601,0.571351,0.0231943,0.0632831,0.078613,8.17829,19.8118,MaxIterations,0,1,0,0.00913359,0.00244562,0.000214672,5.17248e-08,394,8154,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d-quick,320x320,102400,205440,cpu,quick,1,20,20,27.7203,0.00477819,6.5536,0.953672,0.0197512,0.0841207,0.81692,18.5613,0.562488,0.0219451,0.0635625,0.0779726,8.05883,19.5149,MaxIterations,0,1,0,0.00913359,0.00244562,0.000214672,5.17248e-08,394,8154,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d-quick,320x320,102400,205440,cpu,quick,2,20,20,28.1936,0.0049663,6.69491,0.970138,0.0216539,0.0874961,0.843837,18.8276,0.580352,0.0226947,0.0634087,0.0762387,8.25095,19.7978,MaxIterations,0,1,0,0.00913359,0.00244562,0.000214672,5.17248e-08,394,8154,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d-quick,320x320,102400,205440,gpu-pipe,quick,0,20,20,14.1502,0.00554093,6.62609,0.543335,0.0193579,0.0881177,0.860781,5.2446,0.592436,0.0232742,0.0624317,0.0795176,8.21005,5.78793,MaxIterations,0,1,0,0.00913308,0.0024475,0.000214672,3.76524e-08,396,7212,184,353259200,30450,219110400,28,2,91339,30390,34372624,1351815168,5.77221
cavity2d-quick,320x320,102400,205440,gpu-pipe,quick,1,20,20,13.9314,0.00475825,6.73733,0.517458,0.0194361,0.0816035,0.845917,4.9675,0.589409,0.0215876,0.0628733,0.0784733,8.29529,5.48496,MaxIterations,0,1,0,0.00913308,0.0024475,0.000214672,3.76524e-08,396,7212,184,353259200,30450,219110400,26,0,91339,30390,34365424,1351815168,5.46976
cavity2d-quick,320x320,102400,205440,gpu-pipe,quick,2,20,20,14.5686,0.00445956,6.70282,0.598014,0.0199197,0.0838535,0.896543,5.49471,0.598764,0.02256,0.0632557,0.0786583,8.32446,6.09273,MaxIterations,0,1,0,0.00913308,0.0024475,0.000214672,3.76524e-08,396,7212,184,353259200,30450,219110400,26,0,91339,30390,34365424,1351815168,6.07638
cavity2d-quick,320x320,102400,205440,gpu-disc,quick,0,20,20,8.29928,0.488513,1.38685,0.500659,0.00561352,0.000315511,0.505137,5.12575,0.0821578,0.0352902,0.0615496,0.0619863,2.01537,5.62641,MaxIterations,1,1,0,0.00913308,0.0024475,0.000214672,3.76524e-08,396,7212,715,969072432,30770,889728480,371,0,92319,30390,507545720,1351815168,5.59898
cavity2d-quick,320x320,102400,205440,gpu-disc,quick,1,20,20,8.29732,0.359013,1.41548,0.516168,0.00632497,0.000286601,0.522562,5.19636,0.0836074,0.0362571,0.0627862,0.063298,2.06452,5.71253,MaxIterations,1,1,0,0.00913308,0.0024475,0.000214672,3.76524e-08,396,7212,715,969072432,30770,889728480,371,0,92319,30390,507545720,1351815168,5.68459
cavity2d-quick,320x320,102400,205440,gpu-disc,quick,2,20,20,8.29503,0.37607,1.38737,0.523328,0.00620416,0.000482064,0.517677,5.20151,0.0851393,0.034015,0.0636529,0.062763,2.03088,5.72483,MaxIterations,1,1,0,0.00913308,0.0024475,0.000214672,3.76524e-08,396,7212,715,969072432,30770,889728480,371,0,92319,30390,507545720,1351815168,5.69646
